fid,cat,from_cat,to_cat,cost
"25339","12","1","13",13679.575
"25340","27","2","13",11818.398
"25341","42","3","13",16505.02
"25342","87","6","13",11387.745
"25343","132","9","13",27738.739
"25344","147","10","13",24345.562
"25345","162","11","13",19463.284
"25346","177","12","13",26181.946
"25347","208","14","13",18654.661
"25348","181","13","1",13903.246
"25349","182","13","2",11270.454
"25350","183","13","3",16533.521
"25351","186","13","6",11204.343
"25352","189","13","9",27637.007
"25353","190","13","10",24258.062
"25354","191","13","11",19556.039
"25355","192","13","12",26152.264
"25356","193","13","14",18367.914
"25357","91","7","1",43115.563
"25358","92","7","2",40482.771
"25359","93","7","3",45745.838
"25360","94","7","4",33052.04
"25361","95","7","5",31721.498
"25362","96","7","6",40416.66
"25363","98","7","9",56849.324
"25364","99","7","10",53470.379
"25365","100","7","11",48768.356
"25366","101","7","12",53784.739
"25367","102","7","13",35098.268
"25368","103","7","14",38327.3
"25369","104","7","15",24321.74
"25370","105","7","16",29023.262
"25371","106","8","1",52709.305
"25372","107","8","2",50076.513
"25373","108","8","3",55339.58
"25374","109","8","4",42645.782
"25375","110","8","5",41315.24
"25376","111","8","6",50010.402
"25377","113","8","9",66443.066
"25378","114","8","10",63064.121
"25379","115","8","11",58362.098
"25380","116","8","12",63378.481
"25381","117","8","13",44692.01
"25382","118","8","14",47921.042
"25383","119","8","15",33915.482
"25384","120","8","16",38617.004
"25385","6","1","7",42923.151
"25386","7","1","8",52516.168
"25387","21","2","7",41061.974
"25388","22","2","8",50654.991
"25389","36","3","7",45748.596
"25390","37","3","8",55341.613
"25391","51","4","7",33203.422
"25392","52","4","8",42796.439
"25393","66","5","7",31881.864
"25394","67","5","8",41474.881
"25395","81","6","7",40631.321
"25396","82","6","8",50224.338
"25397","127","9","7",56982.315
"25398","128","9","8",66575.332
"25399","142","10","7",53589.138
"25400","143","10","8",63182.155
"25401","157","11","7",48706.86
"25402","158","11","8",58299.877
"25403","172","12","7",54043.439
"25404","173","12","8",63636.456
"25405","187","13","7",35282.18
"25406","188","13","8",44875.197
"25407","202","14","7",38299.519
"25408","203","14","8",47892.536
"25409","217","15","7",24325.066
"25410","218","15","8",33918.083
"25411","232","16","7",29038.636
"25412","233","16","8",38631.653
"25413","91","7","1",43115.563
"25414","92","7","2",40482.771
"25415","93","7","3",45745.838
"25416","94","7","4",33052.04
"25417","95","7","5",31721.498
"25418","96","7","6",40416.66
"25419","98","7","9",56849.324
"25420","99","7","10",53470.379
"25421","100","7","11",48768.356
"25422","101","7","12",53784.739
"25423","102","7","13",35098.268
"25424","103","7","14",38327.3
"25425","104","7","15",24321.74
"25426","105","7","16",29023.262
"25427","106","8","1",52709.305
"25428","107","8","2",50076.513
"25429","108","8","3",55339.58
"25430","109","8","4",42645.782
"25431","110","8","5",41315.24
"25432","111","8","6",50010.402
"25433","113","8","9",66443.066
"25434","114","8","10",63064.121
"25435","115","8","11",58362.098
"25436","116","8","12",63378.481
"25437","117","8","13",44692.01
"25438","118","8","14",47921.042
"25439","119","8","15",33915.482
"25440","120","8","16",38617.004
"25441","6","1","7",42923.151
"25442","7","1","8",52516.168
"25443","21","2","7",41061.974
"25444","22","2","8",50654.991
"25445","36","3","7",45748.596
"25446","37","3","8",55341.613
"25447","51","4","7",33203.422
"25448","52","4","8",42796.439
"25449","66","5","7",31881.864
"25450","67","5","8",41474.881
"25451","81","6","7",40631.321
"25452","82","6","8",50224.338
"25453","127","9","7",56982.315
"25454","128","9","8",66575.332
"25455","142","10","7",53589.138
"25456","143","10","8",63182.155
"25457","157","11","7",48706.86
"25458","158","11","8",58299.877
"25459","172","12","7",54043.439
"25460","173","12","8",63636.456
"25461","187","13","7",35282.18
"25462","188","13","8",44875.197
"25463","202","14","7",38299.519
"25464","203","14","8",47892.536
"25465","217","15","7",24325.066
"25466","218","15","8",33918.083
"25467","232","16","7",29038.636
"25468","233","16","8",38631.653
"25469","6","1","7",42923.151
"25470","7","1","8",52516.168
"25471","21","2","7",41061.974
"25472","22","2","8",50654.991
"25473","36","3","7",45748.596
"25474","37","3","8",55341.613
"25475","51","4","7",33203.422
"25476","52","4","8",42796.439
"25477","66","5","7",31881.864
"25478","67","5","8",41474.881
"25479","81","6","7",40631.321
"25480","82","6","8",50224.338
"25481","127","9","7",56982.315
"25482","128","9","8",66575.332
"25483","142","10","7",53589.138
"25484","143","10","8",63182.155
"25485","157","11","7",48706.86
"25486","158","11","8",58299.877
"25487","172","12","7",54043.439
"25488","173","12","8",63636.456
"25489","187","13","7",35282.18
"25490","188","13","8",44875.197
"25491","202","14","7",38299.519
"25492","203","14","8",47892.536
"25493","217","15","7",24325.066
"25494","218","15","8",33918.083
"25495","232","16","7",29038.636
"25496","233","16","8",38631.653
"25497","91","7","1",43115.563
"25498","92","7","2",40482.771
"25499","93","7","3",45745.838
"25500","94","7","4",33052.04
"25501","95","7","5",31721.498
"25502","96","7","6",40416.66
"25503","98","7","9",56849.324
"25504","99","7","10",53470.379
"25505","100","7","11",48768.356
"25506","101","7","12",53784.739
"25507","102","7","13",35098.268
"25508","103","7","14",38327.3
"25509","104","7","15",24321.74
"25510","105","7","16",29023.262
"25511","106","8","1",52709.305
"25512","107","8","2",50076.513
"25513","108","8","3",55339.58
"25514","109","8","4",42645.782
"25515","110","8","5",41315.24
"25516","111","8","6",50010.402
"25517","113","8","9",66443.066
"25518","114","8","10",63064.121
"25519","115","8","11",58362.098
"25520","116","8","12",63378.481
"25521","117","8","13",44692.01
"25522","118","8","14",47921.042
"25523","119","8","15",33915.482
"25524","120","8","16",38617.004
"25525","6","1","7",42923.151
"25526","7","1","8",52516.168
"25527","21","2","7",41061.974
"25528","22","2","8",50654.991
"25529","36","3","7",45748.596
"25530","37","3","8",55341.613
"25531","51","4","7",33203.422
"25532","52","4","8",42796.439
"25533","66","5","7",31881.864
"25534","67","5","8",41474.881
"25535","81","6","7",40631.321
"25536","82","6","8",50224.338
"25537","127","9","7",56982.315
"25538","128","9","8",66575.332
"25539","142","10","7",53589.138
"25540","143","10","8",63182.155
"25541","157","11","7",48706.86
"25542","158","11","8",58299.877
"25543","172","12","7",54043.439
"25544","173","12","8",63636.456
"25545","187","13","7",35282.18
"25546","188","13","8",44875.197
"25547","202","14","7",38299.519
"25548","203","14","8",47892.536
"25549","217","15","7",24325.066
"25550","218","15","8",33918.083
"25551","232","16","7",29038.636
"25552","233","16","8",38631.653
"25553","91","7","1",43115.563
"25554","92","7","2",40482.771
"25555","93","7","3",45745.838
"25556","94","7","4",33052.04
"25557","95","7","5",31721.498
"25558","96","7","6",40416.66
"25559","98","7","9",56849.324
"25560","99","7","10",53470.379
"25561","100","7","11",48768.356
"25562","101","7","12",53784.739
"25563","102","7","13",35098.268
"25564","103","7","14",38327.3
"25565","104","7","15",24321.74
"25566","105","7","16",29023.262
"25567","106","8","1",52709.305
"25568","107","8","2",50076.513
"25569","108","8","3",55339.58
"25570","109","8","4",42645.782
"25571","110","8","5",41315.24
"25572","111","8","6",50010.402
"25573","113","8","9",66443.066
"25574","114","8","10",63064.121
"25575","115","8","11",58362.098
"25576","116","8","12",63378.481
"25577","117","8","13",44692.01
"25578","118","8","14",47921.042
"25579","119","8","15",33915.482
"25580","120","8","16",38617.004
"25581","6","1","7",42923.151
"25582","7","1","8",52516.168
"25583","21","2","7",41061.974
"25584","22","2","8",50654.991
"25585","36","3","7",45748.596
"25586","37","3","8",55341.613
"25587","51","4","7",33203.422
"25588","52","4","8",42796.439
"25589","66","5","7",31881.864
"25590","67","5","8",41474.881
"25591","81","6","7",40631.321
"25592","82","6","8",50224.338
"25593","127","9","7",56982.315
"25594","128","9","8",66575.332
"25595","142","10","7",53589.138
"25596","143","10","8",63182.155
"25597","157","11","7",48706.86
"25598","158","11","8",58299.877
"25599","172","12","7",54043.439
"25600","173","12","8",63636.456
"25601","187","13","7",35282.18
"25602","188","13","8",44875.197
"25603","202","14","7",38299.519
"25604","203","14","8",47892.536
"25605","217","15","7",24325.066
"25606","218","15","8",33918.083
"25607","232","16","7",29038.636
"25608","233","16","8",38631.653
"25609","91","7","1",43115.563
"25610","92","7","2",40482.771
"25611","93","7","3",45745.838
"25612","94","7","4",33052.04
"25613","95","7","5",31721.498
"25614","96","7","6",40416.66
"25615","98","7","9",56849.324
"25616","99","7","10",53470.379
"25617","100","7","11",48768.356
"25618","101","7","12",53784.739
"25619","102","7","13",35098.268
"25620","103","7","14",38327.3
"25621","104","7","15",24321.74
"25622","105","7","16",29023.262
"25623","106","8","1",52709.305
"25624","107","8","2",50076.513
"25625","108","8","3",55339.58
"25626","109","8","4",42645.782
"25627","110","8","5",41315.24
"25628","111","8","6",50010.402
"25629","113","8","9",66443.066
"25630","114","8","10",63064.121
"25631","115","8","11",58362.098
"25632","116","8","12",63378.481
"25633","117","8","13",44692.01
"25634","118","8","14",47921.042
"25635","119","8","15",33915.482
"25636","120","8","16",38617.004
"25637","91","7","1",43115.563
"25638","92","7","2",40482.771
"25639","93","7","3",45745.838
"25640","94","7","4",33052.04
"25641","95","7","5",31721.498
"25642","96","7","6",40416.66
"25643","98","7","9",56849.324
"25644","99","7","10",53470.379
"25645","100","7","11",48768.356
"25646","101","7","12",53784.739
"25647","102","7","13",35098.268
"25648","103","7","14",38327.3
"25649","104","7","15",24321.74
"25650","105","7","16",29023.262
"25651","106","8","1",52709.305
"25652","107","8","2",50076.513
"25653","108","8","3",55339.58
"25654","109","8","4",42645.782
"25655","110","8","5",41315.24
"25656","111","8","6",50010.402
"25657","113","8","9",66443.066
"25658","114","8","10",63064.121
"25659","115","8","11",58362.098
"25660","116","8","12",63378.481
"25661","117","8","13",44692.01
"25662","118","8","14",47921.042
"25663","119","8","15",33915.482
"25664","120","8","16",38617.004
"25665","6","1","7",42923.151
"25666","7","1","8",52516.168
"25667","21","2","7",41061.974
"25668","22","2","8",50654.991
"25669","36","3","7",45748.596
"25670","37","3","8",55341.613
"25671","51","4","7",33203.422
"25672","52","4","8",42796.439
"25673","66","5","7",31881.864
"25674","67","5","8",41474.881
"25675","81","6","7",40631.321
"25676","82","6","8",50224.338
"25677","127","9","7",56982.315
"25678","128","9","8",66575.332
"25679","142","10","7",53589.138
"25680","143","10","8",63182.155
"25681","157","11","7",48706.86
"25682","158","11","8",58299.877
"25683","172","12","7",54043.439
"25684","173","12","8",63636.456
"25685","187","13","7",35282.18
"25686","188","13","8",44875.197
"25687","202","14","7",38299.519
"25688","203","14","8",47892.536
"25689","217","15","7",24325.066
"25690","218","15","8",33918.083
"25691","232","16","7",29038.636
"25692","233","16","8",38631.653
"25693","91","7","1",43115.563
"25694","92","7","2",40482.771
"25695","93","7","3",45745.838
"25696","94","7","4",33052.04
"25697","95","7","5",31721.498
"25698","96","7","6",40416.66
"25699","98","7","9",56849.324
"25700","99","7","10",53470.379
"25701","100","7","11",48768.356
"25702","101","7","12",53784.739
"25703","102","7","13",35098.268
"25704","103","7","14",38327.3
"25705","104","7","15",24321.74
"25706","105","7","16",29023.262
"25707","106","8","1",52709.305
"25708","107","8","2",50076.513
"25709","108","8","3",55339.58
"25710","109","8","4",42645.782
"25711","110","8","5",41315.24
"25712","111","8","6",50010.402
"25713","113","8","9",66443.066
"25714","114","8","10",63064.121
"25715","115","8","11",58362.098
"25716","116","8","12",63378.481
"25717","117","8","13",44692.01
"25718","118","8","14",47921.042
"25719","119","8","15",33915.482
"25720","120","8","16",38617.004
"25721","6","1","7",42923.151
"25722","7","1","8",52516.168
"25723","21","2","7",41061.974
"25724","22","2","8",50654.991
"25725","36","3","7",45748.596
"25726","37","3","8",55341.613
"25727","51","4","7",33203.422
"25728","52","4","8",42796.439
"25729","66","5","7",31881.864
"25730","67","5","8",41474.881
"25731","81","6","7",40631.321
"25732","82","6","8",50224.338
"25733","127","9","7",56982.315
"25734","128","9","8",66575.332
"25735","142","10","7",53589.138
"25736","143","10","8",63182.155
"25737","157","11","7",48706.86
"25738","158","11","8",58299.877
"25739","172","12","7",54043.439
"25740","173","12","8",63636.456
"25741","187","13","7",35282.18
"25742","188","13","8",44875.197
"25743","202","14","7",38299.519
"25744","203","14","8",47892.536
"25745","217","15","7",24325.066
"25746","218","15","8",33918.083
"25747","232","16","7",29038.636
"25748","233","16","8",38631.653
"25749","106","8","1",52709.305
"25750","107","8","2",50076.513
"25751","108","8","3",55339.58
"25752","109","8","4",42645.782
"25753","110","8","5",41315.24
"25754","111","8","6",50010.402
"25755","113","8","9",66443.066
"25756","114","8","10",63064.121
"25757","115","8","11",58362.098
"25758","116","8","12",63378.481
"25759","117","8","13",44692.01
"25760","118","8","14",47921.042
"25761","119","8","15",33915.482
"25762","120","8","16",38617.004
"25763","7","1","8",52516.168
"25764","22","2","8",50654.991
"25765","37","3","8",55341.613
"25766","52","4","8",42796.439
"25767","67","5","8",41474.881
"25768","82","6","8",50224.338
"25769","128","9","8",66575.332
"25770","143","10","8",63182.155
"25771","158","11","8",58299.877
"25772","173","12","8",63636.456
"25773","188","13","8",44875.197
"25774","203","14","8",47892.536
"25775","218","15","8",33918.083
"25776","233","16","8",38631.653
"25777","91","7","1",43115.563
"25778","92","7","2",40482.771
"25779","93","7","3",45745.838
"25780","94","7","4",33052.04
"25781","95","7","5",31721.498
"25782","96","7","6",40416.66
"25783","98","7","9",56849.324
"25784","99","7","10",53470.379
"25785","100","7","11",48768.356
"25786","101","7","12",53784.739
"25787","102","7","13",35098.268
"25788","103","7","14",38327.3
"25789","104","7","15",24321.74
"25790","105","7","16",29023.262
"25791","6","1","7",42923.151
"25792","21","2","7",41061.974
"25793","36","3","7",45748.596
"25794","51","4","7",33203.422
"25795","66","5","7",31881.864
"25796","81","6","7",40631.321
"25797","127","9","7",56982.315
"25798","142","10","7",53589.138
"25799","157","11","7",48706.86
"25800","172","12","7",54043.439
"25801","187","13","7",35282.18
"25802","202","14","7",38299.519
"25803","217","15","7",24325.066
"25804","232","16","7",29038.636
"25805","97","7","8",11186.267
"25806","112","8","7",11186.267
"25807","7","1","8",52516.168
"25808","22","2","8",50654.991
"25809","37","3","8",55341.613
"25810","52","4","8",42796.439
"25811","67","5","8",41474.881
"25812","82","6","8",50224.338
"25813","128","9","8",66575.332
"25814","143","10","8",63182.155
"25815","158","11","8",58299.877
"25816","173","12","8",63636.456
"25817","188","13","8",44875.197
"25818","203","14","8",47892.536
"25819","218","15","8",33918.083
"25820","233","16","8",38631.653
"25821","106","8","1",52709.305
"25822","107","8","2",50076.513
"25823","108","8","3",55339.58
"25824","109","8","4",42645.782
"25825","110","8","5",41315.24
"25826","111","8","6",50010.402
"25827","113","8","9",66443.066
"25828","114","8","10",63064.121
"25829","115","8","11",58362.098
"25830","116","8","12",63378.481
"25831","117","8","13",44692.01
"25832","118","8","14",47921.042
"25833","119","8","15",33915.482
"25834","120","8","16",38617.004
"25835","112","8","7",11186.267
"25836","97","7","8",11186.267
"25837","97","7","8",11186.267
"25838","112","8","7",11186.267
"25839","97","7","8",11186.267
"25840","112","8","7",11186.267
"25841","106","8","1",52709.305
"25842","107","8","2",50076.513
"25843","108","8","3",55339.58
"25844","109","8","4",42645.782
"25845","110","8","5",41315.24
"25846","111","8","6",50010.402
"25847","113","8","9",66443.066
"25848","114","8","10",63064.121
"25849","115","8","11",58362.098
"25850","116","8","12",63378.481
"25851","117","8","13",44692.01
"25852","118","8","14",47921.042
"25853","119","8","15",33915.482
"25854","120","8","16",38617.004
"25855","7","1","8",52516.168
"25856","22","2","8",50654.991
"25857","37","3","8",55341.613
"25858","52","4","8",42796.439
"25859","67","5","8",41474.881
"25860","82","6","8",50224.338
"25861","128","9","8",66575.332
"25862","143","10","8",63182.155
"25863","158","11","8",58299.877
"25864","173","12","8",63636.456
"25865","188","13","8",44875.197
"25866","203","14","8",47892.536
"25867","218","15","8",33918.083
"25868","233","16","8",38631.653
"25869","97","7","8",11186.267
"25870","112","8","7",11186.267
"25871","106","8","1",52709.305
"25872","107","8","2",50076.513
"25873","108","8","3",55339.58
"25874","109","8","4",42645.782
"25875","110","8","5",41315.24
"25876","111","8","6",50010.402
"25877","113","8","9",66443.066
"25878","114","8","10",63064.121
"25879","115","8","11",58362.098
"25880","116","8","12",63378.481
"25881","117","8","13",44692.01
"25882","118","8","14",47921.042
"25883","119","8","15",33915.482
"25884","120","8","16",38617.004
"25885","7","1","8",52516.168
